image_path,label
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (1865).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (5656).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (8413).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (7158).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5894).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (1738).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5822).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (5185).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5151).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (5617).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (935).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (4465).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (7441).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (7069).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (8255).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (9888).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (5611).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (8013).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5290).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (7400).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (8606).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (9082).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (8986).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (7137).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (6008).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5047).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (884).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5253).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (221).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (531).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (8969).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (7989).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (3443).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (4569).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (8962).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5112).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (361).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (8310).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (1849).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (2919).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (5227).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (2089).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (8712).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (314).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (6871).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (5945).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (1017).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (4417).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (3204).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (6717).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (3479).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (6331).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (7190).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (6600).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (2435).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (2398).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (9007).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (3563).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (9228).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (4181).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (1896).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (1774).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (478).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (319).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (3080).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (4530).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (6244).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (6962).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (567).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (7875).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (3812).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (3033).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (7395).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (6979).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (4219).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5584).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (7218).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (6189).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (2645).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (6733).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (2022).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (6998).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (6002).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5113).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5667).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (8078).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (4450).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (5860).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (5604).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (1250).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (3765).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (1733).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (3154).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (2555).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (3972).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (1259).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (4182).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (5697).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (7403).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (476).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5749).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (4161).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (9749).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (3609).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (7927).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (9518).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (7421).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (5941).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (4800).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (1339).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (1624).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (8132).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (9244).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (2360).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (311).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (7686).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (2939).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (7288).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (7094).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (80).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (5342).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (6134).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (7232).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (1806).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (4173).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (1236).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (6702).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (120).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (3682).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5600).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (7228).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (892).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (3433).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (6201).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (224).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (3153).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (6063).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (9203).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (9529).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (6907).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (9395).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (301).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (1090).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (8942).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (6767).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (7742).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (4348).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (1022).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (8987).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (4679).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (9738).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (3025).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (8314).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (2313).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (6194).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (3170).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (8917).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (151).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (3083).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (9785).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (1098).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (9375).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (1004).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (6243).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (9456).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (9935).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (1483).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (8591).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (4252).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (9080).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (2821).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (8116).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (732).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (7880).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (6838).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (8905).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (8170).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (8266).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5554).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (9).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (1034).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (3115).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (8444).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5444).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (7794).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (1465).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (1893).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (5830).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (7694).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5488).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (974).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5426).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (337).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (5742).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (8252).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (1793).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (4241).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (8856).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (3647).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (7365).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (7647).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5969).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (6614).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (7080).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (5718).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (4867).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (3943).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (7766).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (9227).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (1206).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (7565).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (3482).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (4577).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (2584).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (9502).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (3354).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (9998).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (6329).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (3894).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (6775).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (9386).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (2854).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (6453).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (205).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (3356).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (2448).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (482).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (6258).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (6685).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (1737).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (544).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5519).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (5250).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (4020).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (3760).jpg,Indoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Outdoor\111 (3122).jpg,Outdoor
D:\vscode\hackp_2025\task2_indoor_outdoor_classifier\images\Indoor\1 (1339).jpg,Indoor
